user_id,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,total_pss,heart_rate,hrv_sdnn,sleep_hours,sleep_efficiency,physical_activity_min,work_hours,screen_time_hours,breaks_per_day,sentiment_score,anxiety_score,stress_level
USR-2677,2,4,4,3,4,2,2,1,0,0,18,75.3,58.1,6.8,78.3,51.0,7.5,4.9,2.0,-0.11,4.3,1
USR-2678,1,3,0,1,2,0,0,3,3,4,21,77.0,53.1,6.6,83.5,30.0,8.8,6.0,2.0,0.07,4.9,1
USR-2679,3,3,0,2,2,2,4,3,4,1,18,74.8,57.5,6.4,85.1,53.0,9.9,5.6,3.0,-0.21,4.5,1
USR-2680,2,1,4,2,4,4,4,4,2,2,17,69.2,52.6,6.6,75.5,36.0,9.3,4.5,4.0,0.11,5.2,1
USR-2681,4,1,2,4,4,3,1,1,1,2,19,78.7,51.2,7.5,84.1,42.0,9.0,3.7,4.0,-0.1,4.8,1
USR-2682,3,4,3,1,4,0,3,3,1,2,18,75.1,66.5,7.3,82.3,35.0,10.3,5.2,4.0,0.41,4.7,1
USR-2683,3,2,2,3,2,4,4,1,2,3,22,75.5,56.0,7.2,78.7,46.0,10.7,5.7,4.0,0.05,4.7,1
USR-2684,1,3,0,2,3,1,0,2,2,3,19,73.6,48.6,7.1,79.9,49.0,9.8,4.7,3.0,0.03,4.7,1
USR-2685,4,2,3,2,1,1,2,4,2,1,20,71.4,39.4,6.1,72.3,20.0,7.6,6.8,3.0,-0.22,5.4,2
USR-2686,4,1,3,2,3,2,2,2,3,2,22,77.2,45.2,6.9,73.5,51.0,10.2,6.3,2.0,-0.33,4.3,1
USR-2687,2,0,2,0,4,3,2,1,1,3,20,76.3,56.3,6.0,81.2,66.0,8.8,5.6,4.0,0.1,6.1,2
USR-2688,3,2,2,3,2,2,3,1,0,2,18,73.6,52.4,6.7,72.5,35.0,8.2,4.9,3.0,0.42,4.4,1
USR-2689,3,4,3,1,3,2,2,2,2,1,23,80.4,45.6,5.7,69.5,33.0,8.6,7.6,4.0,-0.01,7.3,2
USR-2690,1,2,0,3,2,3,0,3,4,2,20,77.1,50.3,6.3,78.5,52.0,8.8,4.3,4.0,0.04,5.6,2
USR-2691,2,2,4,0,0,2,0,4,2,1,25,83.0,48.2,6.4,69.3,33.0,9.0,5.6,4.0,-0.11,4.8,2
USR-2692,2,2,1,4,3,3,0,3,4,1,19,81.3,62.5,6.5,81.9,39.0,9.1,4.9,4.0,0.05,5.3,1
USR-2693,1,2,3,1,1,1,2,4,2,2,19,79.6,56.2,6.1,74.0,61.0,8.6,5.7,4.0,0.07,4.8,1
USR-2694,2,2,4,4,3,3,3,3,1,2,17,79.6,59.2,7.9,80.5,25.0,8.8,5.8,3.0,-0.05,4.8,1
USR-2695,0,4,3,3,0,3,1,4,1,0,19,72.4,54.5,6.7,79.4,29.0,9.5,4.0,3.0,-0.16,6.3,1
USR-2696,0,2,2,4,4,3,3,0,3,3,18,73.2,53.5,6.5,76.1,45.0,8.3,4.6,3.0,0.08,5.4,1
USR-2697,1,2,3,2,2,2,3,4,2,4,19,79.9,63.4,6.0,76.6,19.0,8.0,5.8,4.0,0.33,4.9,1
USR-2698,4,1,2,3,1,3,1,2,3,4,26,86.1,53.4,4.7,69.1,26.0,7.5,5.6,2.0,-0.02,5.4,3
USR-2699,2,4,1,2,1,0,3,4,3,3,19,73.2,72.6,6.7,77.7,34.0,9.8,5.0,3.0,-0.22,5.7,1
USR-2700,4,1,4,1,4,4,3,0,3,1,25,84.9,53.6,5.2,68.4,43.0,9.8,6.3,1.0,-0.2,6.7,3
USR-2701,2,0,3,2,3,0,2,3,0,0,11,64.9,62.3,8.1,82.6,56.0,7.4,3.4,4.0,0.42,4.3,0
USR-2702,2,3,3,1,3,1,2,3,3,3,22,81.7,45.3,6.6,79.2,15.0,10.7,6.0,3.0,0.24,5.6,2
USR-2703,2,3,2,4,2,3,3,4,2,0,15,73.0,68.9,8.4,75.1,35.0,6.7,5.5,4.0,0.51,4.4,0
USR-2704,2,2,0,0,2,3,4,3,2,1,17,68.0,52.2,7.2,76.8,33.0,8.6,5.2,3.0,0.05,4.4,1
USR-2705,1,2,0,3,1,0,2,2,2,2,15,71.0,67.7,6.6,83.3,41.0,7.1,6.3,3.0,0.31,4.3,0
USR-2706,3,3,2,3,2,4,2,2,3,1,23,91.0,45.2,5.0,64.4,21.0,10.2,6.6,3.0,-0.04,4.7,2
USR-2707,1,1,3,2,1,4,2,2,1,3,22,80.3,55.3,7.2,84.8,41.0,6.6,5.7,3.0,-0.08,5.9,1
USR-2708,3,3,2,3,4,3,0,1,2,3,24,92.5,41.5,5.4,79.2,25.0,10.6,5.7,4.0,-0.11,6.4,3
USR-2709,3,3,4,1,3,2,2,1,2,3,26,75.5,53.7,5.9,64.8,38.0,10.8,8.0,2.0,-0.17,6.1,2
USR-2710,1,2,0,2,2,3,2,1,2,3,20,81.3,45.1,8.1,66.5,37.0,7.9,4.8,3.0,0.24,5.7,1
USR-2711,0,2,2,2,1,2,1,2,0,1,17,62.2,60.9,7.5,79.4,29.0,8.6,4.9,5.0,-0.19,5.3,1
USR-2712,3,1,1,4,3,2,2,4,1,3,14,72.2,60.9,7.6,75.9,61.0,7.0,4.3,3.0,0.27,5.1,0
USR-2713,2,3,2,3,1,4,0,4,1,2,22,82.4,53.3,7.3,80.3,52.0,9.8,6.1,3.0,0.25,4.9,1
USR-2714,0,2,0,4,1,4,2,0,2,3,20,81.7,51.8,7.5,79.0,41.0,10.0,7.8,4.0,0.29,5.8,1
USR-2715,4,2,4,0,1,4,1,0,4,1,33,84.9,35.4,6.9,67.9,20.0,9.7,7.4,2.0,-0.28,9.1,3
USR-2716,0,3,1,2,2,1,0,1,1,3,20,82.7,56.2,6.3,74.1,25.0,7.4,5.2,3.0,-0.15,5.0,1
USR-2717,3,4,4,1,3,1,3,1,2,4,26,80.1,39.5,5.9,80.5,44.0,11.2,6.4,2.0,-0.02,7.6,3
USR-2718,4,2,2,0,2,2,4,0,2,0,22,78.4,44.4,5.8,79.3,45.0,11.6,4.4,4.0,0.2,5.1,2
USR-2719,1,4,4,1,0,2,1,2,3,0,26,80.6,44.6,6.2,75.5,21.0,10.5,6.1,3.0,-0.28,6.6,2
USR-2720,1,2,2,3,2,2,2,3,0,1,14,66.6,59.3,7.2,87.5,36.0,8.8,6.5,3.0,0.25,2.6,0
USR-2721,1,0,4,1,3,2,1,3,1,2,18,83.6,49.5,5.5,73.4,45.0,8.3,5.9,3.0,0.02,3.3,1
USR-2722,2,1,0,2,1,3,2,2,1,2,18,76.0,64.9,6.4,84.9,26.0,8.9,6.5,4.0,-0.06,3.6,1
USR-2723,1,2,3,4,1,3,2,2,4,3,23,85.6,48.6,7.6,73.4,27.0,9.9,6.9,4.0,-0.15,7.0,2
USR-2724,3,1,4,3,4,3,1,3,3,2,21,83.6,51.9,6.9,77.9,24.0,8.9,4.9,3.0,-0.0,4.8,1
USR-2725,0,0,1,2,4,3,3,3,1,2,11,64.8,55.6,8.1,83.0,36.0,9.3,6.3,3.0,0.09,2.7,0
USR-2726,2,4,0,2,4,0,1,2,1,3,17,81.0,75.3,6.9,69.9,32.0,8.8,3.3,5.0,-0.13,4.9,1
USR-2727,4,4,2,2,3,0,0,0,1,2,24,83.5,69.4,4.9,78.8,44.0,10.0,6.3,3.0,-0.3,5.5,2
USR-2728,3,3,4,1,1,3,3,2,1,2,25,76.7,42.5,6.2,64.1,11.0,9.6,4.1,3.0,-0.08,7.3,2
USR-2729,3,1,2,3,1,2,3,1,3,3,22,81.5,62.3,7.4,70.7,40.0,9.2,4.0,3.0,-0.35,7.2,2
USR-2730,2,1,2,2,2,3,2,2,2,3,21,73.3,53.0,5.7,74.0,39.0,10.6,6.6,2.0,-0.47,3.7,2
USR-2731,3,0,1,4,2,0,2,1,3,0,14,80.3,75.3,7.9,71.7,56.0,8.3,4.1,4.0,0.45,4.4,0
USR-2732,2,3,0,3,4,1,2,2,2,1,14,76.3,65.2,5.9,76.0,47.0,8.3,6.0,4.0,-0.02,2.3,0
USR-2733,2,4,3,3,3,3,2,1,2,1,22,78.9,53.3,6.6,76.7,31.0,9.5,3.6,4.0,-0.1,4.6,1
USR-2734,1,2,0,2,3,4,2,3,1,2,16,80.3,40.0,7.5,78.3,32.0,8.0,4.9,3.0,0.3,4.8,1
USR-2735,4,1,3,1,1,4,2,0,2,2,28,76.6,38.0,5.8,69.7,40.0,8.5,5.3,3.0,-0.53,6.2,3
USR-2736,2,2,4,3,4,2,2,2,3,3,21,74.6,53.9,8.6,71.7,42.0,11.0,5.3,4.0,-0.32,5.7,1
USR-2737,1,2,1,2,3,2,3,1,1,3,17,73.6,60.3,6.6,79.5,35.0,9.8,6.7,4.0,-0.04,4.6,1
USR-2738,2,2,3,1,1,3,3,0,3,1,25,93.1,39.0,5.8,71.6,43.0,11.2,7.9,3.0,0.04,5.0,2
USR-2739,2,3,0,1,4,2,2,4,4,3,19,71.3,50.4,7.0,69.5,33.0,7.6,5.9,4.0,0.03,5.6,1
USR-2740,3,3,3,1,1,2,2,3,1,2,23,71.6,55.7,5.9,73.7,34.0,11.2,4.3,2.0,-0.09,6.1,2
USR-2741,3,1,1,3,0,4,2,0,4,2,26,75.5,36.4,5.1,66.3,23.0,12.3,5.0,2.0,-0.24,6.6,3
USR-2742,3,0,3,1,3,3,2,3,0,3,19,81.2,57.3,6.0,82.2,45.0,10.1,5.5,4.0,0.14,4.5,1
USR-2743,0,4,2,2,3,4,2,3,2,4,22,76.3,62.4,7.2,73.5,23.0,11.3,4.9,1.0,0.23,6.0,1
USR-2744,2,1,2,2,0,1,4,2,3,1,18,75.0,60.6,6.7,91.1,36.0,9.7,5.9,3.0,0.66,3.8,1
USR-2745,2,0,3,3,2,2,3,2,2,0,15,76.9,63.9,8.5,85.6,35.0,7.2,6.6,3.0,0.12,3.4,0
USR-2746,0,1,1,4,4,4,4,4,0,3,9,67.1,52.6,7.4,84.6,53.0,8.0,3.1,5.0,0.64,3.2,0
USR-2747,1,0,3,4,3,1,3,1,3,2,15,74.1,54.7,7.8,83.6,48.0,7.0,4.0,5.0,0.35,5.0,1
USR-2748,3,2,2,2,3,3,4,2,4,1,20,80.2,71.4,7.2,66.6,24.0,8.3,4.3,3.0,0.05,4.9,1
USR-2749,1,3,3,0,1,1,3,2,1,1,20,75.3,50.2,6.4,81.8,42.0,9.4,5.2,5.0,-0.44,5.6,1
USR-2750,2,2,1,2,0,3,4,3,4,2,21,77.5,63.9,6.0,72.1,19.0,9.4,5.7,4.0,-0.11,5.6,1
USR-2751,1,2,3,3,1,3,1,4,2,2,20,78.7,50.1,5.4,77.4,64.0,9.6,5.5,3.0,-0.07,5.6,2
USR-2752,0,3,1,2,1,1,0,4,4,4,22,83.6,50.3,7.0,71.9,29.0,7.1,6.6,4.0,0.01,5.1,1
USR-2753,1,2,2,3,1,2,3,3,1,2,16,70.0,64.1,8.1,76.9,55.0,8.2,5.4,3.0,0.08,4.3,0
USR-2754,4,4,1,1,1,3,4,4,3,1,22,64.1,53.3,5.3,74.6,38.0,10.0,5.7,3.0,-0.17,5.6,2
USR-2755,3,4,3,3,3,3,2,3,0,3,21,81.8,56.8,6.4,76.6,39.0,10.0,5.7,4.0,0.38,6.7,2
USR-2756,4,0,1,1,2,2,1,3,4,1,21,83.0,47.2,6.1,76.1,22.0,10.1,5.7,3.0,0.23,4.6,1
USR-2757,2,3,4,3,3,4,2,4,3,2,22,80.3,43.4,7.0,75.5,45.0,9.6,5.7,2.0,-0.46,4.6,2
USR-2758,1,2,4,2,1,2,3,0,2,2,23,81.5,44.2,6.2,66.6,35.0,9.0,5.2,2.0,-0.15,8.3,3
USR-2759,2,4,1,3,2,2,2,3,1,2,18,72.9,53.2,8.0,90.2,45.0,9.3,4.0,3.0,0.19,5.1,1
USR-2760,2,2,3,0,0,0,3,3,3,3,23,82.6,49.4,6.2,75.9,33.0,9.1,6.0,3.0,0.18,6.3,2
USR-2761,4,4,0,2,2,4,4,4,3,1,20,81.8,63.3,5.8,79.2,39.0,10.1,5.0,3.0,-0.08,5.8,1
USR-2762,0,3,2,3,0,1,4,4,2,4,17,75.2,59.4,6.6,77.6,30.0,9.1,5.7,2.0,0.05,5.2,1
USR-2763,2,1,3,1,4,2,2,4,2,3,18,88.2,61.4,6.6,74.1,38.0,8.6,5.3,4.0,0.08,5.5,1
USR-2764,1,2,3,3,3,3,2,4,3,2,18,67.9,58.6,7.3,79.3,35.0,7.8,5.3,4.0,0.19,5.4,1
USR-2765,2,4,3,3,2,1,2,2,2,1,20,78.3,46.1,6.5,78.4,29.0,10.3,6.5,3.0,-0.31,6.2,2
USR-2766,3,4,2,3,0,2,2,0,0,1,23,74.3,51.4,6.8,81.3,36.0,10.1,4.5,4.0,-0.49,6.0,2
USR-2767,2,0,2,2,3,1,1,0,4,2,21,82.8,54.8,6.0,86.6,41.0,11.7,7.4,4.0,0.22,6.3,2
USR-2768,2,3,1,2,3,3,3,2,2,2,19,68.7,62.3,6.6,85.1,42.0,9.5,3.2,2.0,-0.17,6.6,1
USR-2769,2,2,3,3,1,3,2,2,2,0,20,70.8,46.5,6.1,68.2,36.0,9.7,7.0,3.0,0.42,5.4,1
USR-2770,2,0,2,2,3,4,4,2,1,4,18,72.6,41.2,6.2,76.2,45.0,6.9,5.5,3.0,-0.11,5.2,1
USR-2771,3,2,3,3,3,4,4,2,4,0,20,78.8,56.4,7.8,78.7,40.0,9.4,5.0,3.0,-0.04,4.8,1
USR-2772,4,1,1,2,3,3,0,4,1,1,18,72.8,60.3,6.4,76.5,41.0,8.3,3.8,1.0,0.13,4.7,1
USR-2773,4,3,2,1,3,3,4,2,3,1,22,76.3,51.1,6.3,75.3,37.0,10.3,5.2,2.0,-0.49,6.0,1
USR-2774,3,2,2,1,4,2,3,4,4,1,18,74.8,57.7,7.8,67.8,54.0,9.1,5.1,3.0,0.63,4.5,0
USR-2775,2,3,0,0,4,2,2,4,0,3,16,72.8,67.0,7.7,84.6,28.0,9.6,5.2,5.0,0.04,4.5,0
USR-2776,3,0,2,2,2,3,2,2,3,3,22,86.7,48.8,7.9,66.1,31.0,11.9,7.2,3.0,-0.23,5.9,2
USR-2777,2,2,3,3,3,4,2,2,2,1,20,80.9,52.8,7.1,69.1,42.0,8.0,5.6,3.0,-0.23,6.5,2
USR-2778,1,1,4,3,3,2,2,3,3,4,20,75.9,55.6,6.3,71.9,19.0,10.1,5.8,3.0,0.07,4.6,1
USR-2779,4,1,2,1,3,2,3,3,2,3,20,88.0,45.2,8.4,76.5,54.0,9.8,5.9,4.0,0.06,5.6,1
USR-2780,0,0,2,4,4,2,0,2,3,3,16,76.5,58.8,7.6,71.9,45.0,10.8,4.7,3.0,-0.11,3.9,0
USR-2781,4,1,0,2,0,2,3,1,1,4,22,74.4,52.0,6.5,70.2,47.0,10.1,5.6,3.0,-0.33,6.3,2
USR-2782,2,2,4,4,2,0,1,1,0,3,19,77.9,69.3,6.9,83.5,52.0,9.6,5.3,3.0,0.24,5.7,1
USR-2783,3,2,0,3,2,2,0,1,4,2,23,82.8,48.9,6.6,74.2,39.0,10.5,6.5,3.0,-0.22,7.2,2
USR-2784,3,2,4,3,1,2,2,2,0,2,21,74.9,55.4,6.5,78.4,10.0,10.3,4.7,2.0,-0.37,5.1,2
USR-2785,4,2,2,0,1,3,3,1,3,1,26,77.5,54.8,5.1,66.3,33.0,11.6,5.7,2.0,-0.21,6.6,3
USR-2786,3,4,2,1,3,2,2,3,1,2,21,78.8,47.1,8.0,76.0,39.0,8.2,6.0,2.0,-0.11,6.1,1
USR-2787,3,4,4,0,0,3,0,4,2,4,32,86.2,51.0,5.7,67.3,11.0,10.3,5.9,1.0,0.03,8.3,3
USR-2788,0,2,0,3,3,4,4,3,3,3,15,80.5,75.4,7.3,76.8,22.0,10.3,5.0,3.0,0.05,2.2,0
USR-2789,2,2,3,2,3,4,3,4,1,4,20,81.2,54.8,8.4,76.7,43.0,6.6,5.0,4.0,-0.06,4.7,1
USR-2790,1,1,2,3,1,3,1,3,4,2,21,75.2,49.4,6.1,66.8,21.0,9.0,6.1,4.0,0.01,5.9,2
USR-2791,3,4,1,2,1,0,2,3,2,3,21,80.5,66.8,7.2,78.4,61.0,9.3,7.0,3.0,-0.14,5.3,1
USR-2792,2,0,2,3,3,4,2,2,2,3,19,83.0,62.6,6.2,75.8,42.0,8.6,4.8,4.0,0.12,5.7,1
USR-2793,3,2,3,1,3,3,0,2,3,3,27,76.7,46.9,6.4,70.5,46.0,11.9,7.1,2.0,-0.41,7.6,3
USR-2794,0,2,3,1,4,2,3,4,2,3,16,68.9,71.4,7.3,84.3,42.0,9.0,5.2,2.0,0.07,4.2,0
USR-2795,0,2,0,2,4,1,3,4,2,1,9,67.8,79.3,8.3,87.4,59.0,6.9,3.7,4.0,0.41,3.4,0
USR-2796,3,1,4,2,4,1,3,2,3,1,18,75.9,54.8,7.9,76.9,40.0,7.9,5.3,4.0,0.29,6.0,1
USR-2797,0,3,1,2,3,1,1,0,2,4,21,78.1,55.7,6.2,70.7,48.0,9.5,6.9,3.0,-0.15,6.3,1
USR-2798,0,1,1,3,4,0,4,3,1,0,5,62.8,78.4,9.2,94.9,30.0,8.1,3.5,4.0,0.33,1.4,0
USR-2799,0,3,1,0,3,4,2,2,3,2,22,77.6,52.7,7.8,68.8,46.0,9.5,7.1,2.0,0.25,5.5,1
USR-2800,4,1,0,2,4,2,4,0,3,2,18,77.7,46.4,6.7,81.6,48.0,8.5,5.1,4.0,-0.05,4.8,1
USR-2801,3,0,1,3,0,3,0,3,2,2,21,84.0,46.2,6.7,68.3,35.0,8.3,4.2,3.0,-0.04,4.7,1
USR-2802,2,4,4,0,4,3,2,2,2,3,26,80.3,36.6,5.8,77.1,26.0,10.3,6.1,4.0,0.16,7.4,3
USR-2803,2,1,2,4,2,3,3,3,3,3,18,87.9,61.4,6.7,83.6,36.0,9.1,3.8,3.0,0.07,4.3,1
USR-2804,2,3,1,4,3,4,1,4,2,4,20,87.3,45.5,5.8,67.4,41.0,8.1,5.2,3.0,-0.05,5.2,1
USR-2805,3,2,1,0,1,4,3,2,2,2,24,87.6,51.5,7.0,76.2,48.0,10.8,5.6,3.0,-0.15,7.0,2
USR-2806,3,0,3,2,2,2,3,2,4,3,22,82.4,67.2,4.9,77.3,29.0,11.3,7.6,3.0,-0.21,5.3,1
USR-2807,1,4,4,2,1,4,0,2,1,4,29,95.4,55.2,5.4,73.8,7.0,10.4,8.2,3.0,-0.18,6.9,3
USR-2808,1,1,1,3,2,3,3,2,3,4,19,75.2,41.6,6.8,79.6,68.0,9.2,5.5,4.0,-0.15,5.3,2
USR-2809,0,4,0,3,1,0,2,3,4,4,19,72.5,46.0,7.9,72.9,47.0,7.5,6.6,2.0,0.19,4.7,1
USR-2810,3,1,1,3,3,3,1,2,3,3,21,75.7,47.5,6.2,75.2,32.0,10.0,5.2,3.0,-0.03,6.7,2
USR-2811,3,4,0,3,0,3,4,1,4,1,23,75.1,41.9,6.8,83.1,48.0,10.0,4.4,4.0,-0.04,5.2,2
USR-2812,1,0,1,1,2,4,4,0,2,0,17,75.5,45.5,6.9,73.7,52.0,8.2,5.7,4.0,0.44,2.8,1
USR-2813,0,2,2,3,1,2,2,2,1,3,18,77.2,57.4,7.7,80.1,46.0,7.8,5.6,4.0,-0.23,5.5,1
USR-2814,0,3,1,3,3,3,2,2,4,4,21,79.4,59.4,7.0,82.0,31.0,11.4,4.7,3.0,-0.03,5.2,1
USR-2815,4,4,2,3,1,0,2,3,2,3,22,79.2,60.1,7.2,70.5,43.0,9.8,4.9,4.0,0.07,5.0,1
USR-2816,2,4,1,4,1,2,3,2,3,1,19,77.3,52.5,6.4,70.7,52.0,7.7,6.3,4.0,-0.09,5.3,1
USR-2817,3,3,4,3,2,0,4,1,1,3,20,86.2,52.8,5.9,70.7,17.0,10.0,3.8,3.0,0.19,5.6,1
USR-2818,3,4,4,1,3,2,2,2,3,2,26,85.9,50.3,6.5,74.5,33.0,10.2,6.8,3.0,-0.29,5.9,2
USR-2819,2,1,3,2,1,3,3,4,2,2,19,81.2,55.4,6.4,71.4,42.0,8.9,5.1,4.0,0.09,6.0,1
USR-2820,1,2,2,2,1,1,2,1,1,2,19,77.6,62.7,6.9,77.1,42.0,10.0,5.9,3.0,0.01,5.7,1
USR-2821,1,2,2,0,1,2,2,3,2,4,23,72.0,54.7,6.7,81.6,35.0,6.3,6.9,3.0,-0.06,7.5,2
USR-2822,3,2,2,4,4,1,4,3,3,1,13,62.3,60.7,8.4,82.0,60.0,5.8,3.8,5.0,0.22,3.4,0
USR-2823,3,2,3,1,2,1,2,3,0,3,20,87.9,40.1,7.4,73.1,35.0,10.7,4.4,4.0,-0.01,5.4,1
USR-2824,3,2,2,3,3,2,2,1,3,2,21,75.7,65.7,6.1,76.9,36.0,9.0,7.1,3.0,-0.12,5.6,1
USR-2825,2,1,4,2,1,0,3,4,2,3,18,72.7,52.0,6.0,78.2,44.0,8.2,5.2,4.0,-0.07,4.6,1
USR-2826,0,3,4,0,2,3,1,3,1,3,24,82.2,52.9,7.8,76.3,31.0,8.0,6.3,3.0,-0.06,6.4,2
USR-2827,4,1,2,4,0,0,2,4,3,4,20,80.3,39.7,5.5,85.1,21.0,9.2,6.4,3.0,0.01,5.6,2
USR-2828,3,2,3,4,0,1,4,1,2,1,19,80.0,56.2,6.5,79.7,41.0,9.2,4.4,4.0,-0.11,5.4,1
USR-2829,2,2,0,2,2,2,3,3,1,1,14,81.1,63.3,7.8,91.7,47.0,9.8,5.7,3.0,0.25,3.7,0
USR-2830,4,3,1,1,2,3,3,3,2,3,23,87.6,52.4,7.8,77.0,30.0,9.9,6.5,4.0,-0.18,5.7,1
USR-2831,3,3,2,1,1,0,1,2,3,2,24,76.9,74.1,6.2,70.2,31.0,9.2,7.5,3.0,0.19,5.6,1
USR-2832,3,3,1,2,3,3,2,2,4,1,22,84.1,47.5,6.6,86.9,0.0,9.8,7.2,2.0,0.44,5.1,2
USR-2833,3,1,4,1,4,3,4,3,1,2,18,73.8,64.1,6.2,77.9,54.0,10.0,5.3,3.0,0.34,4.8,1
USR-2834,3,2,1,2,2,3,2,0,2,3,24,80.3,54.2,6.5,68.7,44.0,10.7,6.8,4.0,0.15,7.3,2
USR-2835,3,0,2,4,3,1,1,3,0,0,11,64.2,60.8,6.6,95.4,32.0,8.4,4.4,3.0,0.43,5.0,0
USR-2836,1,2,3,3,4,3,2,0,3,2,21,69.9,60.2,6.1,72.6,28.0,9.5,5.8,5.0,-0.07,6.5,1
USR-2837,2,2,3,4,3,3,2,1,2,3,21,78.2,52.4,7.3,72.4,54.0,8.5,4.5,2.0,-0.41,5.1,2
USR-2838,4,0,2,3,2,0,1,3,3,2,18,71.0,64.5,6.6,75.7,26.0,7.5,5.0,4.0,-0.15,5.2,1
USR-2839,1,1,4,2,3,4,4,0,2,0,19,81.3,71.9,7.6,78.6,44.0,7.4,3.6,3.0,-0.11,3.4,0
USR-2840,2,4,3,4,1,4,4,4,4,2,22,77.8,53.7,6.5,80.2,29.0,9.8,5.6,2.0,0.18,5.6,2
USR-2841,2,4,2,2,2,4,3,4,2,3,22,80.8,50.3,5.5,62.3,40.0,9.9,7.1,4.0,-0.01,5.4,2
USR-2842,2,2,0,4,1,3,3,3,4,1,17,81.7,67.2,7.9,83.9,41.0,9.9,5.9,3.0,-0.04,6.1,1
USR-2843,3,0,2,2,1,3,4,3,0,3,17,67.4,69.9,6.0,76.5,37.0,9.2,5.2,5.0,-0.28,4.8,1
USR-2844,4,1,3,1,2,3,3,4,2,3,22,75.6,45.4,6.1,73.4,40.0,10.6,5.5,2.0,0.4,5.7,1
USR-2845,1,2,3,4,1,3,0,1,3,2,24,81.9,46.4,6.2,82.6,27.0,9.4,5.5,3.0,-0.01,6.0,2
USR-2846,1,4,3,3,3,3,1,4,3,4,23,81.7,56.7,7.3,75.8,13.0,10.4,5.0,3.0,0.09,5.7,1
USR-2847,1,1,2,4,2,3,0,1,0,2,18,81.3,56.4,6.5,80.7,29.0,7.5,6.1,4.0,-0.05,5.3,1
USR-2848,4,3,1,4,2,2,0,2,4,1,23,84.5,43.6,5.7,74.5,22.0,9.4,4.3,3.0,-0.12,5.4,2
USR-2849,3,1,0,0,1,2,2,2,2,3,22,79.7,56.8,6.7,79.3,16.0,7.1,4.2,2.0,-0.13,6.1,1
USR-2850,2,4,2,2,1,4,2,3,1,3,24,82.5,55.4,6.2,82.1,37.0,9.6,6.9,3.0,-0.11,7.2,2
USR-2851,3,2,3,2,3,0,1,0,2,2,22,80.9,49.8,6.2,63.1,33.0,10.8,6.0,4.0,0.31,5.8,1
USR-2852,4,3,3,3,4,3,0,2,2,2,24,73.7,50.5,6.6,79.4,37.0,9.7,6.0,3.0,-0.36,5.8,2
USR-2853,4,2,2,3,0,4,2,3,3,2,25,81.1,44.1,5.3,81.0,38.0,10.6,6.3,3.0,-0.16,6.3,3
USR-2854,4,3,2,2,2,3,1,2,2,2,25,83.1,40.0,4.9,75.8,41.0,10.1,8.1,2.0,-0.08,7.3,3
USR-2855,1,1,2,2,4,4,3,3,2,3,17,77.2,54.8,8.7,75.9,46.0,7.9,5.2,4.0,0.07,4.7,0
USR-2856,3,1,2,3,0,3,0,3,2,3,24,76.4,50.6,6.5,68.2,21.0,9.4,6.3,4.0,0.08,5.6,2
USR-2857,2,4,1,1,4,0,4,1,2,2,17,68.5,46.9,7.2,91.1,48.0,10.0,7.2,4.0,-0.26,5.3,1
USR-2858,4,4,1,3,2,3,4,1,4,2,24,79.8,46.6,5.8,69.5,36.0,10.5,5.9,4.0,0.26,5.5,2
USR-2859,3,4,1,3,2,2,3,3,4,2,21,88.2,54.5,7.4,83.8,63.0,8.4,7.4,4.0,-0.3,5.3,1
USR-2860,3,3,0,4,2,2,3,2,2,2,17,70.8,68.3,6.6,81.2,41.0,6.9,3.0,3.0,-0.14,4.8,1
USR-2861,3,3,1,2,2,2,4,1,0,0,16,79.9,57.5,4.9,90.2,47.0,8.6,3.8,4.0,0.03,3.8,1
USR-2862,1,0,0,1,2,1,1,2,4,1,17,82.8,48.8,6.6,77.7,40.0,7.9,4.5,4.0,-0.04,3.2,1
USR-2863,2,2,3,2,4,2,4,2,1,2,16,74.2,58.3,6.9,72.0,43.0,8.2,5.6,2.0,0.2,4.8,1
USR-2864,4,2,2,0,3,2,3,1,1,2,22,75.9,48.0,6.4,75.5,35.0,7.6,7.5,4.0,0.0,3.9,1
USR-2865,4,3,4,4,3,3,3,2,1,3,22,81.8,56.9,6.4,68.1,30.0,10.5,5.2,4.0,-0.04,4.9,1
USR-2866,0,2,1,0,3,3,2,3,1,2,17,75.8,56.0,6.5,92.6,43.0,8.4,6.1,3.0,-0.19,5.2,1
USR-2867,1,1,2,3,1,2,2,3,3,4,20,73.2,33.3,6.2,80.1,45.0,9.1,7.7,4.0,-0.03,5.6,2
USR-2868,1,3,2,2,3,1,3,3,3,3,18,72.5,87.0,6.7,82.4,35.0,7.7,6.8,3.0,0.06,4.7,0
USR-2869,3,3,0,2,2,3,3,1,4,4,25,84.1,49.9,5.0,77.1,42.0,9.4,5.7,3.0,0.1,5.6,2
USR-2870,3,2,3,0,3,3,3,2,1,4,24,85.7,50.7,4.8,70.5,42.0,9.7,6.9,3.0,-0.08,5.8,2
USR-2871,1,1,0,3,2,4,0,3,2,3,19,75.0,43.9,6.9,77.1,28.0,8.1,5.7,4.0,0.11,5.5,1
USR-2872,2,1,4,3,3,0,2,3,4,3,19,76.3,44.5,6.9,78.3,27.0,8.6,4.7,3.0,0.42,4.9,2
